username,scrobble_date,artist,track,album,insertion_date,genre
marisalgueiro,2024-05-09 17:28:35.000,Heize,And July,And July,2024-06-17 13:03:25.370,krnb
marisalgueiro,2024-05-09 17:28:35.000,Heize,And July,And July,2024-06-17 13:03:25.370,Kpop
marisalgueiro,2024-05-09 17:28:35.000,Heize,And July,And July,2024-06-17 13:03:25.370,Korean Pop
mateuslevisf,2021-01-10 19:56:41.000,GOT7,Breath,Breath,2024-06-17 15:12:09.503,k-pop
mateuslevisf,2021-01-10 19:56:41.000,GOT7,Breath,Breath,2024-06-17 15:12:09.503,love at first listen
mateuslevisf,2021-01-10 19:56:41.000,GOT7,Breath,Breath,2024-06-17 15:12:09.503,best of 2020
Hydraine,2022-04-12 23:23:51.000,Tyler Burkhart,Just how I love you,Marianne,2024-06-17 15:20:13.702,indie
isaaflintz,2020-10-20 19:18:07.000,Radiohead,Weird Fishes/ Arpeggi,In Rainbows,2024-06-17 14:53:19.873,indie rock
isaaflintz,2020-10-20 19:18:07.000,Radiohead,Weird Fishes/ Arpeggi,In Rainbows,2024-06-17 14:53:19.873,post-rock
isaaflintz,2020-10-20 19:18:07.000,Radiohead,Weird Fishes/ Arpeggi,In Rainbows,2024-06-17 14:53:19.873,art rock
isaaflintz,2020-10-20 19:18:07.000,Radiohead,Weird Fishes/ Arpeggi,In Rainbows,2024-06-17 14:53:19.873,Neo-Psychedelia
isaaflintz,2020-10-20 19:18:07.000,Radiohead,Weird Fishes/ Arpeggi,In Rainbows,2024-06-17 14:53:19.873,alternative rock
marisalgueiro,2023-09-22 09:41:46.000,tripleS,The Baddest,ASSEMBLE,2024-06-17 13:05:02.693,Awesome
marisalgueiro,2023-09-22 09:41:46.000,tripleS,The Baddest,ASSEMBLE,2024-06-17 13:05:02.693,k-pop
marisalgueiro,2023-09-22 09:41:46.000,tripleS,The Baddest,ASSEMBLE,2024-06-17 13:05:02.693,Favorite
marisalgueiro,2023-09-22 09:41:46.000,tripleS,The Baddest,ASSEMBLE,2024-06-17 13:05:02.693,fire
marisalgueiro,2023-09-22 09:41:46.000,tripleS,The Baddest,ASSEMBLE,2024-06-17 13:05:02.693,south korean
isaaflintz,2022-02-25 09:28:06.000,Lana Del Rey,Summertime Sadness (Lana Del Rey vs. Cedric Gervais) - Cedric Gervais Remix,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] (Cedric Gervais Remix),2024-06-17 14:48:14.873,pop
isaaflintz,2022-02-25 09:28:06.000,Lana Del Rey,Summertime Sadness (Lana Del Rey vs. Cedric Gervais) - Cedric Gervais Remix,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] (Cedric Gervais Remix),2024-06-17 14:48:14.873,electronic
isaaflintz,2022-02-25 09:28:06.000,Lana Del Rey,Summertime Sadness (Lana Del Rey vs. Cedric Gervais) - Cedric Gervais Remix,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] (Cedric Gervais Remix),2024-06-17 14:48:14.873,alternative
isaaflintz,2022-02-25 09:28:06.000,Lana Del Rey,Summertime Sadness (Lana Del Rey vs. Cedric Gervais) - Cedric Gervais Remix,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] (Cedric Gervais Remix),2024-06-17 14:48:14.873,female vocalists
isaaflintz,2022-02-25 09:28:06.000,Lana Del Rey,Summertime Sadness (Lana Del Rey vs. Cedric Gervais) - Cedric Gervais Remix,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] (Cedric Gervais Remix),2024-06-17 14:48:14.873,dance
pascgabs,2017-09-01 06:18:43.000,Car Seat Headrest,Twin Fantasy (Those Boys),Twin Fantasy,2024-06-17 15:46:07.625,indie rock
pascgabs,2017-09-01 06:18:43.000,Car Seat Headrest,Twin Fantasy (Those Boys),Twin Fantasy,2024-06-17 15:46:07.625,singer-songwriter
pascgabs,2017-09-01 06:18:43.000,Car Seat Headrest,Twin Fantasy (Those Boys),Twin Fantasy,2024-06-17 15:46:07.625,rock
pascgabs,2017-09-01 06:18:43.000,Car Seat Headrest,Twin Fantasy (Those Boys),Twin Fantasy,2024-06-17 15:46:07.625,art rock
pascgabs,2017-09-01 06:18:43.000,Car Seat Headrest,Twin Fantasy (Those Boys),Twin Fantasy,2024-06-17 15:46:07.625,indie
rafinhaperry,2018-12-30 13:29:40.000,Avril Lavigne,Naked,Let Go,2024-06-17 16:05:21.911,pop
rafinhaperry,2018-12-30 13:29:40.000,Avril Lavigne,Naked,Let Go,2024-06-17 16:05:21.911,rock
rafinhaperry,2018-12-30 13:29:40.000,Avril Lavigne,Naked,Let Go,2024-06-17 16:05:21.911,avril lavigne
rafinhaperry,2018-12-30 13:29:40.000,Avril Lavigne,Naked,Let Go,2024-06-17 16:05:21.911,pop rock
rafinhaperry,2018-12-30 13:29:40.000,Avril Lavigne,Naked,Let Go,2024-06-17 16:05:21.911,female vocalists
rmottafc,2021-12-13 21:12:33.000,Bad Brains,Big Take Over,Bad Brains,2024-06-17 13:00:35.676,hardcore punk
rmottafc,2021-12-13 21:12:33.000,Bad Brains,Big Take Over,Bad Brains,2024-06-17 13:00:35.676,punk
rmottafc,2021-12-13 21:12:33.000,Bad Brains,Big Take Over,Bad Brains,2024-06-17 13:00:35.676,hardcore
rmottafc,2021-12-13 21:12:33.000,Bad Brains,Big Take Over,Bad Brains,2024-06-17 13:00:35.676,80s
rmottafc,2021-12-13 21:12:33.000,Bad Brains,Big Take Over,Bad Brains,2024-06-17 13:00:35.676,Morose Deep dilate Crimson
rafinhaperry,2023-10-31 20:09:48.000,Lorde,No Better,No Better,2024-06-17 15:58:14.652,Lorde
rafinhaperry,2023-10-31 20:09:48.000,Lorde,No Better,No Better,2024-06-17 15:58:14.652,indietronica
rafinhaperry,2023-10-31 20:09:48.000,Lorde,No Better,No Better,2024-06-17 15:58:14.652,art pop
rafinhaperry,2023-10-31 20:09:48.000,Lorde,No Better,No Better,2024-06-17 15:58:14.652,electronic
rafinhaperry,2023-10-31 20:09:48.000,Lorde,No Better,No Better,2024-06-17 15:58:14.652,indie
marisalgueiro,2024-05-16 17:22:24.000,Paramore,Fences,RIOT!,2024-06-17 13:03:18.878,rock
marisalgueiro,2024-05-16 17:22:24.000,Paramore,Fences,RIOT!,2024-06-17 13:03:18.878,pop punk
marisalgueiro,2024-05-16 17:22:24.000,Paramore,Fences,RIOT!,2024-06-17 13:03:18.878,Paramore
marisalgueiro,2024-05-16 17:22:24.000,Paramore,Fences,RIOT!,2024-06-17 13:03:18.878,alternative
marisalgueiro,2024-05-16 17:22:24.000,Paramore,Fences,RIOT!,2024-06-17 13:03:18.878,female vocalists
Hydraine,2020-07-31 02:06:28.000,Arcade Fire,The Suburbs,The Suburbs,2024-06-17 15:29:45.362,indie rock
Hydraine,2020-07-31 02:06:28.000,Arcade Fire,The Suburbs,The Suburbs,2024-06-17 15:29:45.362,indie
Hydraine,2020-07-31 02:06:28.000,Arcade Fire,The Suburbs,The Suburbs,2024-06-17 15:29:45.362,rock
Hydraine,2020-07-31 02:06:28.000,Arcade Fire,The Suburbs,The Suburbs,2024-06-17 15:29:45.362,alternative
Hydraine,2020-07-31 02:06:28.000,Arcade Fire,The Suburbs,The Suburbs,2024-06-17 15:29:45.362,Canadian
isaaflintz,2019-07-19 16:05:46.000,Billy Idol,Dancing with Myself,Vital Idol,2024-06-17 14:59:27.342,80s
isaaflintz,2019-07-19 16:05:46.000,Billy Idol,Dancing with Myself,Vital Idol,2024-06-17 14:59:27.342,rock
isaaflintz,2019-07-19 16:05:46.000,Billy Idol,Dancing with Myself,Vital Idol,2024-06-17 14:59:27.342,new wave
isaaflintz,2019-07-19 16:05:46.000,Billy Idol,Dancing with Myself,Vital Idol,2024-06-17 14:59:27.342,punk
isaaflintz,2019-07-19 16:05:46.000,Billy Idol,Dancing with Myself,Vital Idol,2024-06-17 14:59:27.342,classic rock
rafinhaperry,2017-12-30 13:29:23.000,Taylor Swift,Haunted,Speak Now (Deluxe Version),2024-06-17 16:07:58.572,country
rafinhaperry,2017-12-30 13:29:23.000,Taylor Swift,Haunted,Speak Now (Deluxe Version),2024-06-17 16:07:58.572,taylor swift
rafinhaperry,2017-12-30 13:29:23.000,Taylor Swift,Haunted,Speak Now (Deluxe Version),2024-06-17 16:07:58.572,female vocalists
rafinhaperry,2017-12-30 13:29:23.000,Taylor Swift,Haunted,Speak Now (Deluxe Version),2024-06-17 16:07:58.572,pop
rafinhaperry,2017-12-30 13:29:23.000,Taylor Swift,Haunted,Speak Now (Deluxe Version),2024-06-17 16:07:58.572,country pop
mafekrug,2022-05-31 10:54:50.000,Will Wood,I / Me / Myself,The Normal Album,2024-06-17 15:35:43.523,indie
mafekrug,2022-05-31 10:54:50.000,Will Wood,I / Me / Myself,The Normal Album,2024-06-17 15:35:43.523,indie pop
mafekrug,2022-05-31 10:54:50.000,Will Wood,I / Me / Myself,The Normal Album,2024-06-17 15:35:43.523,dark cabaret
mafekrug,2022-05-31 10:54:50.000,Will Wood,I / Me / Myself,The Normal Album,2024-06-17 15:35:43.523,pop
mafekrug,2022-05-31 10:54:50.000,Will Wood,I / Me / Myself,The Normal Album,2024-06-17 15:35:43.523,alternative
isaaflintz,2023-06-12 14:11:54.000,Taylor Swift,Enchanted,Speak Now,2024-06-17 14:46:06.956,country
isaaflintz,2023-06-12 14:11:54.000,Taylor Swift,Enchanted,Speak Now,2024-06-17 14:46:06.956,pop
isaaflintz,2023-06-12 14:11:54.000,Taylor Swift,Enchanted,Speak Now,2024-06-17 14:46:06.956,taylor swift
isaaflintz,2023-06-12 14:11:54.000,Taylor Swift,Enchanted,Speak Now,2024-06-17 14:46:06.956,Love
isaaflintz,2023-06-12 14:11:54.000,Taylor Swift,Enchanted,Speak Now,2024-06-17 14:46:06.956,country pop
isaaflintz,2019-04-08 21:13:01.000,Pink Floyd,Comfortably Numb,The Wall,2024-06-17 15:00:13.893,Progressive rock
isaaflintz,2019-04-08 21:13:01.000,Pink Floyd,Comfortably Numb,The Wall,2024-06-17 15:00:13.893,classic rock
isaaflintz,2019-04-08 21:13:01.000,Pink Floyd,Comfortably Numb,The Wall,2024-06-17 15:00:13.893,Pink Floyd
isaaflintz,2019-04-08 21:13:01.000,Pink Floyd,Comfortably Numb,The Wall,2024-06-17 15:00:13.893,Psychedelic Rock
isaaflintz,2019-04-08 21:13:01.000,Pink Floyd,Comfortably Numb,The Wall,2024-06-17 15:00:13.893,rock
rmottafc,2022-08-21 21:23:16.000,Rich the Kid,Splashin,Splashin,2024-06-17 12:56:51.271,rich the kid
Hydraine,2024-04-25 17:47:11.000,Lana Del Rey,Chemtrails Over the Country Club,Chemtrails Over the Country Club,2024-06-17 15:15:10.358,dream pop
Hydraine,2024-04-25 17:47:11.000,Lana Del Rey,Chemtrails Over the Country Club,Chemtrails Over the Country Club,2024-06-17 15:15:10.358,singer-songwriter
Hydraine,2024-04-25 17:47:11.000,Lana Del Rey,Chemtrails Over the Country Club,Chemtrails Over the Country Club,2024-06-17 15:15:10.358,art pop
Hydraine,2024-04-25 17:47:11.000,Lana Del Rey,Chemtrails Over the Country Club,Chemtrails Over the Country Club,2024-06-17 15:15:10.358,alternative
Hydraine,2024-04-25 17:47:11.000,Lana Del Rey,Chemtrails Over the Country Club,Chemtrails Over the Country Club,2024-06-17 15:15:10.358,americana
rafinhaperry,2023-02-28 15:52:36.000,Paramore,Figure 8,This Is Why,2024-06-17 16:00:13.717,indie rock
rafinhaperry,2023-02-28 15:52:36.000,Paramore,Figure 8,This Is Why,2024-06-17 16:00:13.717,new wave
rafinhaperry,2023-02-28 15:52:36.000,Paramore,Figure 8,This Is Why,2024-06-17 16:00:13.717,post-hardcore
rafinhaperry,2023-02-28 15:52:36.000,Paramore,Figure 8,This Is Why,2024-06-17 16:00:13.717,Post-punk revival
rafinhaperry,2023-02-28 15:52:36.000,Paramore,Figure 8,This Is Why,2024-06-17 16:00:13.717,2020s
rafinhaperry,2018-02-08 22:17:25.000,Paramore,Pool,After Laughter,2024-06-17 16:07:33.862,new wave
rafinhaperry,2018-02-08 22:17:25.000,Paramore,Pool,After Laughter,2024-06-17 16:07:33.862,synthpop
rafinhaperry,2018-02-08 22:17:25.000,Paramore,Pool,After Laughter,2024-06-17 16:07:33.862,pop
rafinhaperry,2018-02-08 22:17:25.000,Paramore,Pool,After Laughter,2024-06-17 16:07:33.862,power pop
rafinhaperry,2018-02-08 22:17:25.000,Paramore,Pool,After Laughter,2024-06-17 16:07:33.862,pop rock
pedrokuchpil,2022-08-15 18:43:23.000,Metallica,The Four Horsemen - Remastered,Kill 'Em All (Deluxe / Remastered),2024-06-17 15:49:03.812,heavy metal
pedrokuchpil,2022-08-15 18:43:23.000,Metallica,The Four Horsemen - Remastered,Kill 'Em All (Deluxe / Remastered),2024-06-17 15:49:03.812,metal
pedrokuchpil,2022-08-15 18:43:23.000,Metallica,The Four Horsemen - Remastered,Kill 'Em All (Deluxe / Remastered),2024-06-17 15:49:03.812,hard rock
pedrokuchpil,2022-08-15 18:43:23.000,Metallica,The Four Horsemen - Remastered,Kill 'Em All (Deluxe / Remastered),2024-06-17 15:49:03.812,thrash metal
pedrokuchpil,2022-08-15 18:43:23.000,Metallica,The Four Horsemen - Remastered,Kill 'Em All (Deluxe / Remastered),2024-06-17 15:49:03.812,kim kardashian
isaaflintz,2022-12-08 19:29:17.000,The Seatbelts,Doggy Dog,COWBOY BEBOP Vitaminless,2024-06-17 14:46:59.558,Soundtrack
isaaflintz,2022-12-08 19:29:17.000,The Seatbelts,Doggy Dog,COWBOY BEBOP Vitaminless,2024-06-17 14:46:59.558,jazz
isaaflintz,2022-12-08 19:29:17.000,The Seatbelts,Doggy Dog,COWBOY BEBOP Vitaminless,2024-06-17 14:46:59.558,blues
isaaflintz,2022-12-08 19:29:17.000,The Seatbelts,Doggy Dog,COWBOY BEBOP Vitaminless,2024-06-17 14:46:59.558,ost: cowboy bebop
isaaflintz,2022-12-08 19:29:17.000,The Seatbelts,Doggy Dog,COWBOY BEBOP Vitaminless,2024-06-17 14:46:59.558,the very worst
KevinDoGraja,2024-04-05 11:09:03.000,Kiss of Life,Midas Touch,Midas Touch,2024-06-17 12:44:28.973,soty
KevinDoGraja,2024-04-05 11:09:03.000,Kiss of Life,Midas Touch,Midas Touch,2024-06-17 12:44:28.973,Awesome
KevinDoGraja,2024-04-05 11:09:03.000,Kiss of Life,Midas Touch,Midas Touch,2024-06-17 12:44:28.973,Korean
KevinDoGraja,2024-04-05 11:09:03.000,Kiss of Life,Midas Touch,Midas Touch,2024-06-17 12:44:28.973,k-pop
KevinDoGraja,2024-04-05 11:09:03.000,Kiss of Life,Midas Touch,Midas Touch,2024-06-17 12:44:28.973,Favorite
vicisnotonfire,2022-05-04 22:56:28.000,Car Seat Headrest,Fill in the Blank,,2024-06-17 15:52:29.637,indie rock
vicisnotonfire,2022-05-04 22:56:28.000,Car Seat Headrest,Fill in the Blank,,2024-06-17 15:52:29.637,power pop
vicisnotonfire,2022-05-04 22:56:28.000,Car Seat Headrest,Fill in the Blank,,2024-06-17 15:52:29.637,indie
vicisnotonfire,2022-05-04 22:56:28.000,Car Seat Headrest,Fill in the Blank,,2024-06-17 15:52:29.637,rock
vicisnotonfire,2022-05-04 22:56:28.000,Car Seat Headrest,Fill in the Blank,,2024-06-17 15:52:29.637,seen live
Luca1_2_3,2020-02-08 18:57:06.000,Parquet Courts,Two Dead Cops,Human Performance,2024-06-17 14:43:21.485,indie rock
Luca1_2_3,2020-02-08 18:57:06.000,Parquet Courts,Two Dead Cops,Human Performance,2024-06-17 14:43:21.485,post-punk
Luca1_2_3,2020-02-08 18:57:06.000,Parquet Courts,Two Dead Cops,Human Performance,2024-06-17 14:43:21.485,art punk
Luca1_2_3,2020-02-08 18:57:06.000,Parquet Courts,Two Dead Cops,Human Performance,2024-06-17 14:43:21.485,Garage Punk
rafinhaperry,2020-08-19 00:16:37.000,Taylor Swift,seven,folklore,2024-06-17 16:03:06.768,folk
rafinhaperry,2020-08-19 00:16:37.000,Taylor Swift,seven,folklore,2024-06-17 16:03:06.768,overrated
rafinhaperry,2020-08-19 00:16:37.000,Taylor Swift,seven,folklore,2024-06-17 16:03:06.768,indie pop
rafinhaperry,2020-08-19 00:16:37.000,Taylor Swift,seven,folklore,2024-06-17 16:03:06.768,indie folk
rafinhaperry,2020-08-19 00:16:37.000,Taylor Swift,seven,folklore,2024-06-17 16:03:06.768,indie
isaaflintz,2022-03-29 11:36:44.000,Milton Nascimento,Saídas e Bandeiras nº 1,Clube Da Esquina,2024-06-17 14:48:02.534,soul
isaaflintz,2022-03-29 11:36:44.000,Milton Nascimento,Saídas e Bandeiras nº 1,Clube Da Esquina,2024-06-17 14:48:02.534,brasil
isaaflintz,2022-03-29 11:36:44.000,Milton Nascimento,Saídas e Bandeiras nº 1,Clube Da Esquina,2024-06-17 14:48:02.534,mpb
isaaflintz,2022-03-29 11:36:44.000,Milton Nascimento,Saídas e Bandeiras nº 1,Clube Da Esquina,2024-06-17 14:48:02.534,brazilian
rafinhaperry,2018-09-02 13:09:56.000,Marina and the Diamonds,Gold,FROOT,2024-06-17 16:06:06.690,alternative
rafinhaperry,2018-09-02 13:09:56.000,Marina and the Diamonds,Gold,FROOT,2024-06-17 16:06:06.690,indie pop
rafinhaperry,2018-09-02 13:09:56.000,Marina and the Diamonds,Gold,FROOT,2024-06-17 16:06:06.690,Mellow
rafinhaperry,2018-09-02 13:09:56.000,Marina and the Diamonds,Gold,FROOT,2024-06-17 16:06:06.690,relaxing
rafinhaperry,2018-09-02 13:09:56.000,Marina and the Diamonds,Gold,FROOT,2024-06-17 16:06:06.690,pop
rafinhaperry,2018-12-09 19:42:15.000,Lorde,Biting Down,Pure Heroine (Extended),2024-06-17 16:05:31.136,indie
rafinhaperry,2018-12-09 19:42:15.000,Lorde,Biting Down,Pure Heroine (Extended),2024-06-17 16:05:31.136,Lorde
rafinhaperry,2018-12-09 19:42:15.000,Lorde,Biting Down,Pure Heroine (Extended),2024-06-17 16:05:31.136,alternative
rafinhaperry,2018-12-09 19:42:15.000,Lorde,Biting Down,Pure Heroine (Extended),2024-06-17 16:05:31.136,pop
rafinhaperry,2018-12-09 19:42:15.000,Lorde,Biting Down,Pure Heroine (Extended),2024-06-17 16:05:31.136,dope beats
isaaflintz,2021-11-12 21:01:31.000,Roar,I Can't Handle Change,I Can't Handle Change,2024-06-17 14:49:02.558,indie rock
isaaflintz,2021-11-12 21:01:31.000,Roar,I Can't Handle Change,I Can't Handle Change,2024-06-17 14:49:02.558,indie
isaaflintz,2021-11-12 21:01:31.000,Roar,I Can't Handle Change,I Can't Handle Change,2024-06-17 14:49:02.558,indie pop
isaaflintz,2021-11-12 21:01:31.000,Roar,I Can't Handle Change,I Can't Handle Change,2024-06-17 14:49:02.558,rock
isaaflintz,2021-11-12 21:01:31.000,Roar,I Can't Handle Change,I Can't Handle Change,2024-06-17 14:49:02.558,alternative
Daniel_Peq,2023-05-23 22:30:30.000,Arthur Verocai,Caboclo,Arthur Verocai,2024-06-17 15:03:10.120,folk
Daniel_Peq,2023-05-23 22:30:30.000,Arthur Verocai,Caboclo,Arthur Verocai,2024-06-17 15:03:10.120,psych
Daniel_Peq,2023-05-23 22:30:30.000,Arthur Verocai,Caboclo,Arthur Verocai,2024-06-17 15:03:10.120,brazilian
Daniel_Peq,2023-05-23 22:30:30.000,Arthur Verocai,Caboclo,Arthur Verocai,2024-06-17 15:03:10.120,fip
Daniel_Peq,2023-05-23 22:30:30.000,Arthur Verocai,Caboclo,Arthur Verocai,2024-06-17 15:03:10.120,trippy
isaaflintz,2023-02-28 11:27:58.000,Boney M.,Rasputin,Daddy Cool,2024-06-17 14:46:39.281,Disco
isaaflintz,2023-02-28 11:27:58.000,Boney M.,Rasputin,Daddy Cool,2024-06-17 14:46:39.281,70s
isaaflintz,2023-02-28 11:27:58.000,Boney M.,Rasputin,Daddy Cool,2024-06-17 14:46:39.281,pop
isaaflintz,2023-02-28 11:27:58.000,Boney M.,Rasputin,Daddy Cool,2024-06-17 14:46:39.281,80s
isaaflintz,2023-02-28 11:27:58.000,Boney M.,Rasputin,Daddy Cool,2024-06-17 14:46:39.281,dance
pascgabs,2021-08-15 14:34:01.000,Kanye West,Crack Music,Late Registration,2024-06-17 15:39:45.896,Hip-Hop
pascgabs,2021-08-15 14:34:01.000,Kanye West,Crack Music,Late Registration,2024-06-17 15:39:45.896,rap
pascgabs,2021-08-15 14:34:01.000,Kanye West,Crack Music,Late Registration,2024-06-17 15:39:45.896,chicago
pascgabs,2021-08-15 14:34:01.000,Kanye West,Crack Music,Late Registration,2024-06-17 15:39:45.896,hip hop
pascgabs,2021-08-15 14:34:01.000,Kanye West,Crack Music,Late Registration,2024-06-17 15:39:45.896,chi-town
pedrokuchpil,2022-03-06 04:25:34.000,Flo Rida,Right Round,R.O.O.T.S. (Route Of Overcoming The Struggle),2024-06-17 15:49:38.755,hip hop
pedrokuchpil,2022-03-06 04:25:34.000,Flo Rida,Right Round,R.O.O.T.S. (Route Of Overcoming The Struggle),2024-06-17 15:49:38.755,dance
pedrokuchpil,2022-03-06 04:25:34.000,Flo Rida,Right Round,R.O.O.T.S. (Route Of Overcoming The Struggle),2024-06-17 15:49:38.755,Flo Rida
pedrokuchpil,2022-03-06 04:25:34.000,Flo Rida,Right Round,R.O.O.T.S. (Route Of Overcoming The Struggle),2024-06-17 15:49:38.755,Hip-Hop
pedrokuchpil,2022-03-06 04:25:34.000,Flo Rida,Right Round,R.O.O.T.S. (Route Of Overcoming The Struggle),2024-06-17 15:49:38.755,rap
isaaflintz,2021-03-29 08:20:27.000,Kate Bush,Babooshka,Never for Ever,2024-06-17 14:51:15.236,80s
isaaflintz,2021-03-29 08:20:27.000,Kate Bush,Babooshka,Never for Ever,2024-06-17 14:51:15.236,female vocalists
isaaflintz,2021-03-29 08:20:27.000,Kate Bush,Babooshka,Never for Ever,2024-06-17 14:51:15.236,pop
isaaflintz,2021-03-29 08:20:27.000,Kate Bush,Babooshka,Never for Ever,2024-06-17 14:51:15.236,alternative
isaaflintz,2021-03-29 08:20:27.000,Kate Bush,Babooshka,Never for Ever,2024-06-17 14:51:15.236,Kate Bush
mateuslevisf,2023-11-25 14:50:16.000,Billlie,overlap (1/1),the collective soul and unconscious: chapter one,2024-06-17 15:06:36.641,Korean
mateuslevisf,2023-11-25 14:50:16.000,Billlie,overlap (1/1),the collective soul and unconscious: chapter one,2024-06-17 15:06:36.641,k-pop
mateuslevisf,2023-11-25 14:50:16.000,Billlie,overlap (1/1),the collective soul and unconscious: chapter one,2024-06-17 15:06:36.641,Kpop
mateuslevisf,2023-11-25 14:50:16.000,Billlie,overlap (1/1),the collective soul and unconscious: chapter one,2024-06-17 15:06:36.641,2022
mateuslevisf,2023-11-25 14:50:16.000,Billlie,overlap (1/1),the collective soul and unconscious: chapter one,2024-06-17 15:06:36.641,kels loves billlie
Luca1_2_3,2021-07-15 23:23:54.000,IDLES,Romantic Gestures,Meat,2024-06-17 14:40:27.588,post-punk
Luca1_2_3,2021-07-15 23:23:54.000,IDLES,Romantic Gestures,Meat,2024-06-17 14:40:27.588,STAGGER LEE
Luca1_2_3,2021-07-15 23:23:54.000,IDLES,Romantic Gestures,Meat,2024-06-17 14:40:27.588,Songs mentioning songs or artists
rmottafc,2024-02-15 22:03:33.000,XXXTENTACION,A Ghetto Christmas Carol,? (Deluxe),2024-06-17 12:49:02.982,XXXTENTACION
rmottafc,2024-02-15 22:03:33.000,XXXTENTACION,A Ghetto Christmas Carol,? (Deluxe),2024-06-17 12:49:02.982,christmas
rmottafc,2024-02-15 22:03:33.000,XXXTENTACION,A Ghetto Christmas Carol,? (Deluxe),2024-06-17 12:49:02.982,disto
rmottafc,2024-02-15 22:03:33.000,XXXTENTACION,A Ghetto Christmas Carol,? (Deluxe),2024-06-17 12:49:02.982,a ghetto christmas carol
rmottafc,2024-02-15 22:03:33.000,XXXTENTACION,A Ghetto Christmas Carol,? (Deluxe),2024-06-17 12:49:02.982,OMGRONNY
marisalgueiro,2021-06-02 13:02:47.000,BAEKHYUN,Candy,Delight - The 2nd Mini Album,2024-06-17 13:08:17.725,Hip-Hop
marisalgueiro,2021-06-02 13:02:47.000,BAEKHYUN,Candy,Delight - The 2nd Mini Album,2024-06-17 13:08:17.725,trap
marisalgueiro,2021-06-02 13:02:47.000,BAEKHYUN,Candy,Delight - The 2nd Mini Album,2024-06-17 13:08:17.725,rap
marisalgueiro,2021-06-02 13:02:47.000,BAEKHYUN,Candy,Delight - The 2nd Mini Album,2024-06-17 13:08:17.725,rnb
marisalgueiro,2021-06-02 13:02:47.000,BAEKHYUN,Candy,Delight - The 2nd Mini Album,2024-06-17 13:08:17.725,pop
mateuslevisf,2019-03-20 05:54:32.000,Everglow,Bon Bon Chocolat,ARRIVAL OF EVERGLOW,2024-06-17 15:14:15.336,k-pop
mateuslevisf,2019-03-20 05:54:32.000,Everglow,Bon Bon Chocolat,ARRIVAL OF EVERGLOW,2024-06-17 15:14:15.336,Kpop
mateuslevisf,2019-03-20 05:54:32.000,Everglow,Bon Bon Chocolat,ARRIVAL OF EVERGLOW,2024-06-17 15:14:15.336,dance
mateuslevisf,2019-03-20 05:54:32.000,Everglow,Bon Bon Chocolat,ARRIVAL OF EVERGLOW,2024-06-17 15:14:15.336,EDM
mateuslevisf,2019-03-20 05:54:32.000,Everglow,Bon Bon Chocolat,ARRIVAL OF EVERGLOW,2024-06-17 15:14:15.336,Korean
rafinhaperry,2018-03-08 20:00:50.000,Arctic Monkeys,My Propeller,Humbug (Bonus Track Version),2024-06-17 16:07:16.469,indie rock
rafinhaperry,2018-03-08 20:00:50.000,Arctic Monkeys,My Propeller,Humbug (Bonus Track Version),2024-06-17 16:07:16.469,british
rafinhaperry,2018-03-08 20:00:50.000,Arctic Monkeys,My Propeller,Humbug (Bonus Track Version),2024-06-17 16:07:16.469,indie
rafinhaperry,2018-03-08 20:00:50.000,Arctic Monkeys,My Propeller,Humbug (Bonus Track Version),2024-06-17 16:07:16.469,alternative rock
rafinhaperry,2018-03-08 20:00:50.000,Arctic Monkeys,My Propeller,Humbug (Bonus Track Version),2024-06-17 16:07:16.469,alternative
K0KKy,2022-07-28 00:38:35.000,Chico Buarque,Apesar de você,Chico Buarque,2024-06-17 12:41:14.204,mpb
K0KKy,2022-07-28 00:38:35.000,Chico Buarque,Apesar de você,Chico Buarque,2024-06-17 12:41:14.204,samba
K0KKy,2022-07-28 00:38:35.000,Chico Buarque,Apesar de você,Chico Buarque,2024-06-17 12:41:14.204,brasil
K0KKy,2022-07-28 00:38:35.000,Chico Buarque,Apesar de você,Chico Buarque,2024-06-17 12:41:14.204,chico buarque
K0KKy,2022-07-28 00:38:35.000,Chico Buarque,Apesar de você,Chico Buarque,2024-06-17 12:41:14.204,Bossa Nova
isaaflintz,2022-01-26 11:51:11.000,Orville Peck,Dead of Night,Pony,2024-06-17 14:48:29.320,country
isaaflintz,2022-01-26 11:51:11.000,Orville Peck,Dead of Night,Pony,2024-06-17 14:48:29.320,gothic country
isaaflintz,2022-01-26 11:51:11.000,Orville Peck,Dead of Night,Pony,2024-06-17 14:48:29.320,Alt-country
isaaflintz,2022-01-26 11:51:11.000,Orville Peck,Dead of Night,Pony,2024-06-17 14:48:29.320,indie
isaaflintz,2022-01-26 11:51:11.000,Orville Peck,Dead of Night,Pony,2024-06-17 14:48:29.320,pop
marisalgueiro,2022-02-05 15:13:50.000,H.E.R.,Come Through (feat. Chris Brown),Back Of My Mind,2024-06-17 13:07:27.799,Chris Brown
marisalgueiro,2022-02-05 15:13:50.000,H.E.R.,Come Through (feat. Chris Brown),Back Of My Mind,2024-06-17 13:07:27.799,rnb
